Time [s],Dbg10
-0.100119376,-0.000
-0.099959376,-0.000
-0.099799376,-0.000
-0.099639376,-0.000
-0.099479376,-0.000
-0.099319376,-0.000
-0.099159376,-0.000
-0.098999376,-0.000
-0.098839376,-0.000
-0.098679376,-0.000
-0.098519376,-0.000
-0.098359376,-0.000
-0.098199376,-0.000
-0.098039376,-0.000
-0.097879376,-0.000
-0.097719376,-0.000
-0.097559376,-0.000
-0.097399376,-0.000
-0.097239376,-0.000
-0.097079376,-0.000
-0.096919376,-0.000
-0.096759376,-0.000
-0.096599376,-0.000
-0.096439376,-0.000
-0.096279376,-0.000
-0.096119376,-0.000
-0.095959376,-0.000
-0.095799376,-0.000
-0.095639376,-0.000
-0.095479376,-0.000
-0.095319376,-0.000
-0.095159376,-0.000
-0.094999376,-0.000
-0.094839376,-0.000
-0.094679376,-0.000
-0.094519376,-0.000
-0.094359376,-0.000
-0.094199376,-0.000
-0.094039376,-0.000
-0.093879376,-0.000
-0.093719376,-0.000
-0.093559376,-0.000
-0.093399376,-0.000
-0.093239376,-0.000
-0.093079376,-0.000
-0.092919376,-0.000
-0.092759376,-0.000
-0.092599376,-0.000
-0.092439376,-0.000
-0.092279376,-0.000
-0.092119376,-0.000
-0.091959376,-0.000
-0.091799376,-0.000
-0.091639376,-0.000
-0.091479376,-0.000
-0.091319376,-0.000
-0.091159376,-0.000
-0.090999376,-0.000
-0.090839376,-0.000
-0.090679376,-0.000
-0.090519376,-0.000
-0.090359376,-0.000
-0.090199376,-0.000
-0.090039376,-0.000
-0.089879376,-0.000
-0.089719376,-0.000
-0.089559376,-0.000
-0.089399376,-0.000
-0.089239376,-0.000
-0.089079376,-0.000
-0.088919376,-0.000
-0.088759376,-0.000
-0.088599376,-0.000
-0.088439376,-0.000
-0.088279376,-0.000
-0.088119376,-0.000
-0.087959376,-0.000
-0.087799376,-0.000
-0.087639376,-0.000
-0.087479376,-0.000
-0.087319376,-0.000
-0.087159376,-0.000
-0.086999376,-0.000
-0.086839376,-0.000
-0.086679376,-0.000
-0.086519376,-0.000
-0.086359376,-0.000
-0.086199376,-0.000
-0.086039376,-0.000
-0.085879376,-0.000
-0.085719376,-0.000
-0.085559376,-0.000
-0.085399376,-0.000
-0.085239376,-0.000
-0.085079376,-0.000
-0.084919376,-0.000
-0.084759376,-0.000
-0.084599376,-0.000
-0.084439376,-0.000
-0.084279376,-0.000
-0.084119376,-0.000
-0.083959376,-0.000
-0.083799376,-0.000
-0.083639376,-0.000
-0.083479376,-0.000
-0.083319376,-0.000
-0.083159376,-0.000
-0.082999376,-0.000
-0.082839376,-0.000
-0.082679376,-0.000
-0.082519376,-0.000
-0.082359376,-0.000
-0.082199376,-0.000
-0.082039376,-0.000
-0.081879376,-0.000
-0.081719376,-0.000
-0.081559376,-0.000
-0.081399376,-0.000
-0.081239376,-0.000
-0.081079376,-0.000
-0.080919376,-0.000
-0.080759376,-0.000
-0.080599376,-0.000
-0.080439376,-0.000
-0.080279376,-0.000
-0.080119376,-0.000
-0.079959376,-0.000
-0.079799376,-0.000
-0.079639376,-0.000
-0.079479376,-0.000
-0.079319376,-0.000
-0.079159376,-0.000
-0.078999376,-0.000
-0.078839376,-0.000
-0.078679376,-0.000
-0.078519376,-0.000
-0.078359376,-0.000
-0.078199376,-0.000
-0.078039376,-0.000
-0.077879376,-0.000
-0.077719376,-0.000
